"train/epoch","confused-sweep-23 - _step","confused-sweep-23 - _step__MIN","confused-sweep-23 - _step__MAX","confused-sweep-23 - eval/prefs/pred_median","confused-sweep-23 - eval/prefs/pred_median__MIN","confused-sweep-23 - eval/prefs/pred_median__MAX","confused-sweep-23 - eval/prefs/lower_p10","confused-sweep-23 - eval/prefs/lower_p10__MIN","confused-sweep-23 - eval/prefs/lower_p10__MAX","confused-sweep-23 - eval/prefs/lower_min","confused-sweep-23 - eval/prefs/lower_min__MIN","confused-sweep-23 - eval/prefs/lower_min__MAX","confused-sweep-23 - eval/prefs/upper_p90","confused-sweep-23 - eval/prefs/upper_p90__MIN","confused-sweep-23 - eval/prefs/upper_p90__MAX","confused-sweep-23 - eval/prefs/upper_max","confused-sweep-23 - eval/prefs/upper_max__MIN","confused-sweep-23 - eval/prefs/upper_max__MAX","polished-sweep-14 - _step","polished-sweep-14 - _step__MIN","polished-sweep-14 - _step__MAX","polished-sweep-14 - eval/prefs/pred_median","polished-sweep-14 - eval/prefs/pred_median__MIN","polished-sweep-14 - eval/prefs/pred_median__MAX","polished-sweep-14 - eval/prefs/lower_p10","polished-sweep-14 - eval/prefs/lower_p10__MIN","polished-sweep-14 - eval/prefs/lower_p10__MAX","polished-sweep-14 - eval/prefs/lower_min","polished-sweep-14 - eval/prefs/lower_min__MIN","polished-sweep-14 - eval/prefs/lower_min__MAX","polished-sweep-14 - eval/prefs/upper_p90","polished-sweep-14 - eval/prefs/upper_p90__MIN","polished-sweep-14 - eval/prefs/upper_p90__MAX","polished-sweep-14 - eval/prefs/upper_max","polished-sweep-14 - eval/prefs/upper_max__MIN","polished-sweep-14 - eval/prefs/upper_max__MAX","20250525-165710-unequaled-lark-148 - _step","20250525-165710-unequaled-lark-148 - _step__MIN","20250525-165710-unequaled-lark-148 - _step__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/pred_median","20250525-165710-unequaled-lark-148 - eval/prefs/pred_median__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/pred_median__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/lower_p10","20250525-165710-unequaled-lark-148 - eval/prefs/lower_p10__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/lower_p10__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/lower_min","20250525-165710-unequaled-lark-148 - eval/prefs/lower_min__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/lower_min__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/upper_p90","20250525-165710-unequaled-lark-148 - eval/prefs/upper_p90__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/upper_p90__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/upper_max","20250525-165710-unequaled-lark-148 - eval/prefs/upper_max__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/upper_max__MAX","20250525-165417-intelligent-colt-835 - _step","20250525-165417-intelligent-colt-835 - _step__MIN","20250525-165417-intelligent-colt-835 - _step__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/pred_median","20250525-165417-intelligent-colt-835 - eval/prefs/pred_median__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/pred_median__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/lower_p10","20250525-165417-intelligent-colt-835 - eval/prefs/lower_p10__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/lower_p10__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/lower_min","20250525-165417-intelligent-colt-835 - eval/prefs/lower_min__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/lower_min__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/upper_p90","20250525-165417-intelligent-colt-835 - eval/prefs/upper_p90__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/upper_p90__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/upper_max","20250525-165417-intelligent-colt-835 - eval/prefs/upper_max__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/upper_max__MAX","stellar-cherry-61 - _step","stellar-cherry-61 - _step__MIN","stellar-cherry-61 - _step__MAX","stellar-cherry-61 - eval/prefs/pred_median","stellar-cherry-61 - eval/prefs/pred_median__MIN","stellar-cherry-61 - eval/prefs/pred_median__MAX","stellar-cherry-61 - eval/prefs/lower_p10","stellar-cherry-61 - eval/prefs/lower_p10__MIN","stellar-cherry-61 - eval/prefs/lower_p10__MAX","stellar-cherry-61 - eval/prefs/lower_min","stellar-cherry-61 - eval/prefs/lower_min__MIN","stellar-cherry-61 - eval/prefs/lower_min__MAX","stellar-cherry-61 - eval/prefs/upper_p90","stellar-cherry-61 - eval/prefs/upper_p90__MIN","stellar-cherry-61 - eval/prefs/upper_p90__MAX","stellar-cherry-61 - eval/prefs/upper_max","stellar-cherry-61 - eval/prefs/upper_max__MIN","stellar-cherry-61 - eval/prefs/upper_max__MAX","morning-violet-3 - _step","morning-violet-3 - _step__MIN","morning-violet-3 - _step__MAX","morning-violet-3 - eval/prefs/pred_median","morning-violet-3 - eval/prefs/pred_median__MIN","morning-violet-3 - eval/prefs/pred_median__MAX","morning-violet-3 - eval/prefs/lower_p10","morning-violet-3 - eval/prefs/lower_p10__MIN","morning-violet-3 - eval/prefs/lower_p10__MAX","morning-violet-3 - eval/prefs/lower_min","morning-violet-3 - eval/prefs/lower_min__MIN","morning-violet-3 - eval/prefs/lower_min__MAX","morning-violet-3 - eval/prefs/upper_p90","morning-violet-3 - eval/prefs/upper_p90__MIN","morning-violet-3 - eval/prefs/upper_p90__MAX","morning-violet-3 - eval/prefs/upper_max","morning-violet-3 - eval/prefs/upper_max__MIN","morning-violet-3 - eval/prefs/upper_max__MAX"
"0.4809343868086568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","0.9829922318458557","0.9829922318458557","0.9829922318458557","1.1528666732374404e-7","1.1528666732374404e-7","1.1528666732374404e-7","9.65480614121627e-23","9.65480614121627e-23","9.65480614121627e-23","1","1","1","1","1","1","196","196","196","0.9829922318458557","0.9829922318458557","0.9829922318458557","0.00018733686010818928","0.00018733686010818928","0.00018733686010818928","2.588390825334089e-19","2.588390825334089e-19","2.588390825334089e-19","1","1","1","1","1","1"
"0.4819773429454171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","0.6848970055580139","0.6848970055580139","0.6848970055580139","0.03722047433257103","0.03722047433257103","0.03722047433257103","0.003541667014360428","0.003541667014360428","0.003541667014360428","0.9936451315879822","0.9936451315879822","0.9936451315879822","0.9998488426208496","0.9998488426208496","0.9998488426208496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.4820393974507532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","0.7705133557319641","0.7705133557319641","0.7705133557319641","0.0026202481240034103","0.0026202481240034103","0.0026202481240034103","0.00006619774649152532","0.00006619774649152532","0.00006619774649152532","0.99980229139328","0.99980229139328","0.99980229139328","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.4945054945054945","926","926","926","0.5446226000785828","0.5446226000785828","0.5446226000785828","0.1414112150669098","0.1414112150669098","0.1414112150669098","0.03190037980675697","0.03190037980675697","0.03190037980675697","0.9136486649513245","0.9136486649513245","0.9136486649513245","0.9753305315971375","0.9753305315971375","0.9753305315971375","926","926","926","0.549132227897644","0.549132227897644","0.549132227897644","0.2241685837507248","0.2241685837507248","0.2241685837507248","0.04919616878032684","0.04919616878032684","0.04919616878032684","0.8541523218154907","0.8541523218154907","0.8541523218154907","0.9425104856491089","0.9425104856491089","0.9425104856491089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.49811061490896597","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205","205","205","0.9691605567932129","0.9691605567932129","0.9691605567932129","3.708319127326831e-7","3.708319127326831e-7","3.708319127326831e-7","1.1660574016438531e-17","1.1660574016438531e-17","1.1660574016438531e-17","1","1","1","1","1","1","203","203","203","0.9691605567932129","0.9691605567932129","0.9691605567932129","0.0004479614144656807","0.0004479614144656807","0.0004479614144656807","2.5177246287702397e-14","2.5177246287702397e-14","2.5177246287702397e-14","1","1","1","1","1","1"
"0.5152868430092752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212","212","212","0.9773198366165161","0.9773198366165161","0.9773198366165161","3.233510597056011e-7","3.233510597056011e-7","3.233510597056011e-7","1.291808629053756e-21","1.291808629053756e-21","1.291808629053756e-21","1","1","1","1","1","1","210","210","210","0.9773198366165161","0.9773198366165161","0.9773198366165161","0.0003882721357513219","0.0003882721357513219","0.0003882721357513219","2.4162109060844918e-18","2.4162109060844918e-18","2.4162109060844918e-18","1","1","1","1","1","1"
"0.5221421215242018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","0.6764096617698669","0.6764096617698669","0.6764096617698669","0.03525365889072418","0.03525365889072418","0.03525365889072418","0.0020904475823044777","0.0020904475823044777","0.0020904475823044777","0.994852602481842","0.994852602481842","0.994852602481842","0.9999393224716187","0.9999393224716187","0.9999393224716187","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5222093472383159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","0.7717298865318298","0.7717298865318298","0.7717298865318298","0.004172171466052532","0.004172171466052532","0.004172171466052532","0.00012810160114895552","0.00012810160114895552","0.00012810160114895552","0.9996668100357056","0.9996668100357056","0.9996668100357056","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5324630711095844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219","219","219","0.9770660996437073","0.9770660996437073","0.9770660996437073","4.332905518822372e-7","4.332905518822372e-7","4.332905518822372e-7","8.87266759308519e-23","8.87266759308519e-23","8.87266759308519e-23","1","1","1","1","1","1","217","217","217","0.9770660996437073","0.9770660996437073","0.9770660996437073","0.00029120524413883686","0.00029120524413883686","0.00029120524413883686","1.5637640100222436e-19","1.5637640100222436e-19","1.5637640100222436e-19","1","1","1","1","1","1"
"0.5494505494505495","1029","1029","1029","0.5470448732376099","0.5470448732376099","0.5470448732376099","0.14300310611724854","0.14300310611724854","0.14300310611724854","0.031577110290527344","0.031577110290527344","0.031577110290527344","0.909446120262146","0.909446120262146","0.909446120262146","0.9766243100166321","0.9766243100166321","0.9766243100166321","1029","1029","1029","0.5495755076408386","0.5495755076408386","0.5495755076408386","0.2248191237449646","0.2248191237449646","0.2248191237449646","0.061174001544713974","0.061174001544713974","0.061174001544713974","0.8520331382751465","0.8520331382751465","0.8520331382751465","0.9499561786651611","0.9499561786651611","0.9499561786651611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5496392992098935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226","226","226","0.979259729385376","0.979259729385376","0.979259729385376","4.402119202495669e-7","4.402119202495669e-7","4.402119202495669e-7","8.388962300625576e-19","8.388962300625576e-19","8.388962300625576e-19","1","1","1","1","1","1","224","224","224","0.979259729385376","0.979259729385376","0.979259729385376","0.00031562993535771966","0.00031562993535771966","0.00031562993535771966","1.312325721114743e-15","1.312325721114743e-15","1.312325721114743e-15","1","1","1","1","1","1"
"0.5623069001029866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","300","300","0.7008742690086365","0.7008742690086365","0.7008742690086365","0.03482661023736","0.03482661023736","0.03482661023736","0.004157501272857189","0.004157501272857189","0.004157501272857189","0.994857132434845","0.994857132434845","0.994857132434845","0.9999681711196899","0.9999681711196899","0.9999681711196899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5623792970258787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","300","300","0.7655941843986511","0.7655941843986511","0.7655941843986511","0.0031649700831621885","0.0031649700831621885","0.0031649700831621885","0.00008582426380598918","0.00008582426380598918","0.00008582426380598918","0.9997769594192505","0.9997769594192505","0.9997769594192505","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5668155273102027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233","233","233","0.9811702370643616","0.9811702370643616","0.9811702370643616","2.625634749620076e-7","2.625634749620076e-7","2.625634749620076e-7","1.4427068705451896e-20","1.4427068705451896e-20","1.4427068705451896e-20","1","1","1","1","1","1","231","231","231","0.9811702370643616","0.9811702370643616","0.9811702370643616","0.0002074719814117998","0.0002074719814117998","0.0002074719814117998","2.0666879302788332e-17","2.0666879302788332e-17","2.0666879302788332e-17","1","1","1","1","1","1"
"0.5839917554105118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240","240","240","0.9703900814056396","0.9703900814056396","0.9703900814056396","0.0000012727932698908262","0.0000012727932698908262","0.0000012727932698908262","1.6692162515341655e-18","1.6692162515341655e-18","1.6692162515341655e-18","1","1","1","1","1","1","238","238","238","0.9703900814056396","0.9703900814056396","0.9703900814056396","0.0007737354608252645","0.0007737354608252645","0.0007737354608252645","2.1701481740511687e-15","2.1701481740511687e-15","2.1701481740511687e-15","1","1","1","1","1","1"
"0.601167983510821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247","247","247","0.9711129665374756","0.9711129665374756","0.9711129665374756","5.8112675560551e-7","5.8112675560551e-7","5.8112675560551e-7","3.2920931420495897e-17","3.2920931420495897e-17","3.2920931420495897e-17","1","1","1","1","1","1","245","245","245","0.9711129665374756","0.9711129665374756","0.9711129665374756","0.00047472346341237426","0.00047472346341237426","0.00047472346341237426","4.014734914957116e-14","4.014734914957116e-14","4.014734914957116e-14","1","1","1","1","1","1"
"0.6024716786817713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321","321","321","0.6834020018577576","0.6834020018577576","0.6834020018577576","0.023865526542067528","0.023865526542067528","0.023865526542067528","0.003958658315241337","0.003958658315241337","0.003958658315241337","0.9937425255775452","0.9937425255775452","0.9937425255775452","0.9999138116836548","0.9999138116836548","0.9999138116836548","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6025492468134415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321","321","321","0.7801135182380676","0.7801135182380676","0.7801135182380676","0.0034606645349413157","0.0034606645349413157","0.0034606645349413157","0.00002918607606261503","0.00002918607606261503","0.00002918607606261503","0.9998393654823303","0.9998393654823303","0.9998393654823303","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6043956043956044","1132","1132","1132","0.5466196537017822","0.5466196537017822","0.5466196537017822","0.14960026741027832","0.14960026741027832","0.14960026741027832","0.03909912705421448","0.03909912705421448","0.03909912705421448","0.9120771884918213","0.9120771884918213","0.9120771884918213","0.9761329293251038","0.9761329293251038","0.9761329293251038","1132","1132","1132","0.5512974262237549","0.5512974262237549","0.5512974262237549","0.2284214347600937","0.2284214347600937","0.2284214347600937","0.06054301559925079","0.06054301559925079","0.06054301559925079","0.8531624674797058","0.8531624674797058","0.8531624674797058","0.9531463980674744","0.9531463980674744","0.9531463980674744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6183442116111302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","0.9625244140625","0.9625244140625","0.9625244140625","9.724335541250184e-7","9.724335541250184e-7","9.724335541250184e-7","1.8391953947255194e-17","1.8391953947255194e-17","1.8391953947255194e-17","1","1","1","1","1","1","252","252","252","0.9625244140625","0.9625244140625","0.9625244140625","0.0007628145976923406","0.0007628145976923406","0.0007628145976923406","6.7368007365382985e-15","6.7368007365382985e-15","6.7368007365382985e-15","1","1","1","1","1","1"
"0.6355204397114393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261","261","261","0.9742961525917053","0.9742961525917053","0.9742961525917053","7.426319825754035e-7","7.426319825754035e-7","7.426319825754035e-7","2.8377946334363206e-20","2.8377946334363206e-20","2.8377946334363206e-20","1","1","1","1","1","1","259","259","259","0.9742961525917053","0.9742961525917053","0.9742961525917053","0.0003989344113506377","0.0003989344113506377","0.0003989344113506377","7.707991548208008e-18","7.707991548208008e-18","7.707991548208008e-18","1","1","1","1","1","1"
"0.6426364572605562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343","343","343","0.7166993021965027","0.7166993021965027","0.7166993021965027","0.03443947061896324","0.03443947061896324","0.03443947061896324","0.001549303880892694","0.001549303880892694","0.001549303880892694","0.9959312677383423","0.9959312677383423","0.9959312677383423","0.9999831914901733","0.9999831914901733","0.9999831914901733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6427191966010043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343","343","343","0.7573449611663818","0.7573449611663818","0.7573449611663818","0.0018507800996303558","0.0018507800996303558","0.0018507800996303558","0.000002752412683548755","0.000002752412683548755","0.000002752412683548755","0.9999228119850159","0.9999228119850159","0.9999228119850159","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6526966678117485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268","268","268","0.9707636833190918","0.9707636833190918","0.9707636833190918","9.298255463363603e-7","9.298255463363603e-7","9.298255463363603e-7","6.084836538891128e-18","6.084836538891128e-18","6.084836538891128e-18","1","1","1","1","1","1","266","266","266","0.9707636833190918","0.9707636833190918","0.9707636833190918","0.0004176567308604717","0.0004176567308604717","0.0004176567308604717","1.5284985877702891e-15","1.5284985877702891e-15","1.5284985877702891e-15","1","1","1","1","1","1"
"0.6593406593406593","1235","1235","1235","0.5497399568557739","0.5497399568557739","0.5497399568557739","0.15234380960464478","0.15234380960464478","0.15234380960464478","0.03941506892442703","0.03941506892442703","0.03941506892442703","0.9102216958999634","0.9102216958999634","0.9102216958999634","0.9749487042427063","0.9749487042427063","0.9749487042427063","1235","1235","1235","0.55216383934021","0.55216383934021","0.55216383934021","0.2291387915611267","0.2291387915611267","0.2291387915611267","0.06113468483090401","0.06113468483090401","0.06113468483090401","0.8552442789077759","0.8552442789077759","0.8552442789077759","0.9487797617912292","0.9487797617912292","0.9487797617912292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6698728959120577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","0.9750083088874817","0.9750083088874817","0.9750083088874817","7.196990168267803e-7","7.196990168267803e-7","7.196990168267803e-7","9.043375385501364e-18","9.043375385501364e-18","9.043375385501364e-18","1","1","1","1","1","1","273","273","273","0.9750083088874817","0.9750083088874817","0.9750083088874817","0.0003199305501766503","0.0003199305501766503","0.0003199305501766503","2.1643279989123475e-15","2.1643279989123475e-15","2.1643279989123475e-15","1","1","1","1","1","1"
"0.6828012358393409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364","364","364","0.7345946431159973","0.7345946431159973","0.7345946431159973","0.0386909581720829","0.0386909581720829","0.0386909581720829","0.0008159659919328988","0.0008159659919328988","0.0008159659919328988","0.9961795806884766","0.9961795806884766","0.9961795806884766","0.9999703168869019","0.9999703168869019","0.9999703168869019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.682889146388567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364","364","364","0.7909942865371704","0.7909942865371704","0.7909942865371704","0.002439637668430805","0.002439637668430805","0.002439637668430805","0.000007068820650601992","0.000007068820650601992","0.000007068820650601992","0.9999527335166931","0.9999527335166931","0.9999527335166931","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6870491240123668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282","282","282","0.971962034702301","0.971962034702301","0.971962034702301","0.000001196524408442201","0.000001196524408442201","0.000001196524408442201","2.5071496950624997e-17","2.5071496950624997e-17","2.5071496950624997e-17","1","1","1","1","1","1","280","280","280","0.971962034702301","0.971962034702301","0.971962034702301","0.0006966820801608264","0.0006966820801608264","0.0006966820801608264","6.929020887874032e-15","6.929020887874032e-15","6.929020887874032e-15","1","1","1","1","1","1"
"0.704225352112676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289","289","289","0.975884199142456","0.975884199142456","0.975884199142456","5.143557473274996e-7","5.143557473274996e-7","5.143557473274996e-7","1.47804916646548e-17","1.47804916646548e-17","1.47804916646548e-17","1","1","1","1","1","1","287","287","287","0.975884199142456","0.975884199142456","0.975884199142456","0.00025792198721319437","0.00025792198721319437","0.00025792198721319437","3.811912113407421e-15","3.811912113407421e-15","3.811912113407421e-15","1","1","1","1","1","1"
"0.7142857142857143","1338","1338","1338","0.5529569387435913","0.5529569387435913","0.5529569387435913","0.15141698718070984","0.15141698718070984","0.15141698718070984","0.03431778401136398","0.03431778401136398","0.03431778401136398","0.9134400486946106","0.9134400486946106","0.9134400486946106","0.9710038304328918","0.9710038304328918","0.9710038304328918","1338","1338","1338","0.5584071278572083","0.5584071278572083","0.5584071278572083","0.2303169220685959","0.2303169220685959","0.2303169220685959","0.04927102103829384","0.04927102103829384","0.04927102103829384","0.8603283166885376","0.8603283166885376","0.8603283166885376","0.9495229721069336","0.9495229721069336","0.9495229721069336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7214015802129853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296","296","296","0.9803798198699951","0.9803798198699951","0.9803798198699951","0.0000010059688975161407","0.0000010059688975161407","0.0000010059688975161407","2.3023202332523984e-19","2.3023202332523984e-19","2.3023202332523984e-19","1","1","1","1","1","1","294","294","294","0.9803798198699951","0.9803798198699951","0.9803798198699951","0.0003057829162571579","0.0003057829162571579","0.0003057829162571579","5.509412647107799e-17","5.509412647107799e-17","5.509412647107799e-17","1","1","1","1","1","1"
"0.7229660144181257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386","386","386","0.7188586592674255","0.7188586592674255","0.7188586592674255","0.038520440459251404","0.038520440459251404","0.038520440459251404","0.0014954551588743925","0.0014954551588743925","0.0014954551588743925","0.9964220523834229","0.9964220523834229","0.9964220523834229","0.999991774559021","0.999991774559021","0.999991774559021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7230590961761297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386","386","386","0.753633975982666","0.753633975982666","0.753633975982666","0.00351010262966156","0.00351010262966156","0.00351010262966156","0.00005881154356757179","0.00005881154356757179","0.00005881154356757179","0.9998779296875","0.9998779296875","0.9998779296875","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7385778083132944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303","303","303","0.9758477807044983","0.9758477807044983","0.9758477807044983","0.0000015581894103888771","0.0000015581894103888771","0.0000015581894103888771","1.7143683317853758e-20","1.7143683317853758e-20","1.7143683317853758e-20","1","1","1","1","1","1","301","301","301","0.9758477807044983","0.9758477807044983","0.9758477807044983","0.0006719989469274879","0.0006719989469274879","0.0006719989469274879","3.744842674832731e-18","3.744842674832731e-18","3.744842674832731e-18","1","1","1","1","1","1"
"0.7557540364136036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","310","310","310","0.9836437106132507","0.9836437106132507","0.9836437106132507","7.581173804283026e-7","7.581173804283026e-7","7.581173804283026e-7","1.0913786266901268e-20","1.0913786266901268e-20","1.0913786266901268e-20","1","1","1","1","1","1","308","308","308","0.9836437106132507","0.9836437106132507","0.9836437106132507","0.00024236076569650322","0.00024236076569650322","0.00024236076569650322","2.346450422329679e-18","2.346450422329679e-18","2.346450422329679e-18","1","1","1","1","1","1"
"0.7631307929969104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407","407","407","0.7002936601638794","0.7002936601638794","0.7002936601638794","0.03684217482805252","0.03684217482805252","0.03684217482805252","0.0020355742890387774","0.0020355742890387774","0.0020355742890387774","0.9952740669250488","0.9952740669250488","0.9952740669250488","0.9999853372573853","0.9999853372573853","0.9999853372573853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7632290459636926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407","407","407","0.778634250164032","0.778634250164032","0.778634250164032","0.0029760159086436033","0.0029760159086436033","0.0029760159086436033","0.000051508628530427814","0.000051508628530427814","0.000051508628530427814","0.9998689293861389","0.9998689293861389","0.9998689293861389","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7692307692307693","1441","1441","1441","0.5529902577400208","0.5529902577400208","0.5529902577400208","0.15397438406944275","0.15397438406944275","0.15397438406944275","0.03801504150032997","0.03801504150032997","0.03801504150032997","0.9097416400909424","0.9097416400909424","0.9097416400909424","0.9709986448287964","0.9709986448287964","0.9709986448287964","1441","1441","1441","0.5545132160186768","0.5545132160186768","0.5545132160186768","0.23240138590335846","0.23240138590335846","0.23240138590335846","0.0517546646296978","0.0517546646296978","0.0517546646296978","0.8554767370223999","0.8554767370223999","0.8554767370223999","0.9449774026870728","0.9449774026870728","0.9449774026870728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
