"train/epoch","confused-sweep-23 - _step","confused-sweep-23 - _step__MIN","confused-sweep-23 - _step__MAX","confused-sweep-23 - eval/prefs/uncertainty_median","confused-sweep-23 - eval/prefs/uncertainty_median__MIN","confused-sweep-23 - eval/prefs/uncertainty_median__MAX","confused-sweep-23 - eval/prefs/uncertainty_p10","confused-sweep-23 - eval/prefs/uncertainty_p10__MIN","confused-sweep-23 - eval/prefs/uncertainty_p10__MAX","confused-sweep-23 - eval/prefs/uncertainty_min","confused-sweep-23 - eval/prefs/uncertainty_min__MIN","confused-sweep-23 - eval/prefs/uncertainty_min__MAX","confused-sweep-23 - eval/prefs/uncertainty_p90","confused-sweep-23 - eval/prefs/uncertainty_p90__MIN","confused-sweep-23 - eval/prefs/uncertainty_p90__MAX","confused-sweep-23 - eval/prefs/uncertainty_max","confused-sweep-23 - eval/prefs/uncertainty_max__MIN","confused-sweep-23 - eval/prefs/uncertainty_max__MAX","polished-sweep-14 - _step","polished-sweep-14 - _step__MIN","polished-sweep-14 - _step__MAX","polished-sweep-14 - eval/prefs/uncertainty_median","polished-sweep-14 - eval/prefs/uncertainty_median__MIN","polished-sweep-14 - eval/prefs/uncertainty_median__MAX","polished-sweep-14 - eval/prefs/uncertainty_p10","polished-sweep-14 - eval/prefs/uncertainty_p10__MIN","polished-sweep-14 - eval/prefs/uncertainty_p10__MAX","polished-sweep-14 - eval/prefs/uncertainty_min","polished-sweep-14 - eval/prefs/uncertainty_min__MIN","polished-sweep-14 - eval/prefs/uncertainty_min__MAX","polished-sweep-14 - eval/prefs/uncertainty_p90","polished-sweep-14 - eval/prefs/uncertainty_p90__MIN","polished-sweep-14 - eval/prefs/uncertainty_p90__MAX","polished-sweep-14 - eval/prefs/uncertainty_max","polished-sweep-14 - eval/prefs/uncertainty_max__MIN","polished-sweep-14 - eval/prefs/uncertainty_max__MAX","20250525-165710-unequaled-lark-148 - _step","20250525-165710-unequaled-lark-148 - _step__MIN","20250525-165710-unequaled-lark-148 - _step__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_median","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_median__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_median__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_p10","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_p10__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_p10__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_min","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_min__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_min__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_p90","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_p90__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_p90__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_max","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_max__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_max__MAX","20250525-165417-intelligent-colt-835 - _step","20250525-165417-intelligent-colt-835 - _step__MIN","20250525-165417-intelligent-colt-835 - _step__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_median","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_median__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_median__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_p10","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_p10__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_p10__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_min","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_min__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_min__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_p90","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_p90__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_p90__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_max","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_max__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_max__MAX","stellar-cherry-61 - _step","stellar-cherry-61 - _step__MIN","stellar-cherry-61 - _step__MAX","stellar-cherry-61 - eval/prefs/uncertainty_median","stellar-cherry-61 - eval/prefs/uncertainty_median__MIN","stellar-cherry-61 - eval/prefs/uncertainty_median__MAX","stellar-cherry-61 - eval/prefs/uncertainty_p10","stellar-cherry-61 - eval/prefs/uncertainty_p10__MIN","stellar-cherry-61 - eval/prefs/uncertainty_p10__MAX","stellar-cherry-61 - eval/prefs/uncertainty_min","stellar-cherry-61 - eval/prefs/uncertainty_min__MIN","stellar-cherry-61 - eval/prefs/uncertainty_min__MAX","stellar-cherry-61 - eval/prefs/uncertainty_p90","stellar-cherry-61 - eval/prefs/uncertainty_p90__MIN","stellar-cherry-61 - eval/prefs/uncertainty_p90__MAX","stellar-cherry-61 - eval/prefs/uncertainty_max","stellar-cherry-61 - eval/prefs/uncertainty_max__MIN","stellar-cherry-61 - eval/prefs/uncertainty_max__MAX","morning-violet-3 - _step","morning-violet-3 - _step__MIN","morning-violet-3 - _step__MAX","morning-violet-3 - eval/prefs/uncertainty_median","morning-violet-3 - eval/prefs/uncertainty_median__MIN","morning-violet-3 - eval/prefs/uncertainty_median__MAX","morning-violet-3 - eval/prefs/uncertainty_p10","morning-violet-3 - eval/prefs/uncertainty_p10__MIN","morning-violet-3 - eval/prefs/uncertainty_p10__MAX","morning-violet-3 - eval/prefs/uncertainty_min","morning-violet-3 - eval/prefs/uncertainty_min__MIN","morning-violet-3 - eval/prefs/uncertainty_min__MAX","morning-violet-3 - eval/prefs/uncertainty_p90","morning-violet-3 - eval/prefs/uncertainty_p90__MIN","morning-violet-3 - eval/prefs/uncertainty_p90__MAX","morning-violet-3 - eval/prefs/uncertainty_max","morning-violet-3 - eval/prefs/uncertainty_max__MIN","morning-violet-3 - eval/prefs/uncertainty_max__MAX"
"0.4809343868086568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","0.7813262939453125","0.7813262939453125","0.7813262939453125","7.152557373046875e-7","7.152557373046875e-7","7.152557373046875e-7","0","0","0","0.9992029666900635","0.9992029666900635","0.9992029666900635","0.9999956488609314","0.9999956488609314","0.9999956488609314","196","196","196","0.0035726428031921387","0.0035726428031921387","0.0035726428031921387","0","0","0","0","0","0","0.513893723487854","0.513893723487854","0.513893723487854","0.8130434155464172","0.8130434155464172","0.8130434155464172"
"0.4819773429454171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","0.5612081289291382","0.5612081289291382","0.5612081289291382","0.26601117849349976","0.26601117849349976","0.26601117849349976","0.09774249792098999","0.09774249792098999","0.09774249792098999","0.894092321395874","0.894092321395874","0.894092321395874","0.9907966256141663","0.9907966256141663","0.9907966256141663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.4820393974507532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","257","257","0.6781361699104309","0.6781361699104309","0.6781361699104309","0.05747543275356293","0.05747543275356293","0.05747543275356293","0","0","0","0.9623740911483765","0.9623740911483765","0.9623740911483765","0.9982581734657288","0.9982581734657288","0.9982581734657288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.4945054945054945","926","926","926","0.49968916177749634","0.49968916177749634","0.49968916177749634","0.359253466129303","0.359253466129303","0.359253466129303","0.2191392183303833","0.2191392183303833","0.2191392183303833","0.6491254568099976","0.6491254568099976","0.6491254568099976","0.8615938425064087","0.8615938425064087","0.8615938425064087","926","926","926","0.2919156849384308","0.2919156849384308","0.2919156849384308","0.20359259843826294","0.20359259843826294","0.20359259843826294","0.1172294020652771","0.1172294020652771","0.1172294020652771","0.4181341528892517","0.4181341528892517","0.4181341528892517","0.629645586013794","0.629645586013794","0.629645586013794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.49811061490896597","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205","205","205","0.9125654697418213","0.9125654697418213","0.9125654697418213","0.00003141164779663086","0.00003141164779663086","0.00003141164779663086","0","0","0","0.999328076839447","0.999328076839447","0.999328076839447","0.9999867677688599","0.9999867677688599","0.9999867677688599","203","203","203","0.008619427680969238","0.008619427680969238","0.008619427680969238","0","0","0","0","0","0","0.533297061920166","0.533297061920166","0.533297061920166","0.7613163590431213","0.7613163590431213","0.7613163590431213"
"0.5152868430092752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212","212","212","0.8732050657272339","0.8732050657272339","0.8732050657272339","0.0000016215344658121467","0.0000016215344658121467","0.0000016215344658121467","0","0","0","0.9991046190261841","0.9991046190261841","0.9991046190261841","0.9999879598617554","0.9999879598617554","0.9999879598617554","210","210","210","0.006181001663208008","0.006181001663208008","0.006181001663208008","0","0","0","0","0","0","0.5122979879379272","0.5122979879379272","0.5122979879379272","0.7431105375289917","0.7431105375289917","0.7431105375289917"
"0.5221421215242018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","0.5696572065353394","0.5696572065353394","0.5696572065353394","0.24566861987113953","0.24566861987113953","0.24566861987113953","0.057392776012420654","0.057392776012420654","0.057392776012420654","0.8749425411224365","0.8749425411224365","0.8749425411224365","0.9857451319694519","0.9857451319694519","0.9857451319694519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5222093472383159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278","278","278","0.6490944027900696","0.6490944027900696","0.6490944027900696","0.06741651892662048","0.06741651892662048","0.06741651892662048","0","0","0","0.971160888671875","0.971160888671875","0.971160888671875","0.9978076815605164","0.9978076815605164","0.9978076815605164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5324630711095844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219","219","219","0.8608661890029907","0.8608661890029907","0.8608661890029907","0.0000025389947495568777","0.0000025389947495568777","0.0000025389947495568777","0","0","0","0.9990180730819702","0.9990180730819702","0.9990180730819702","0.9999811053276062","0.9999811053276062","0.9999811053276062","217","217","217","0.005380451679229736","0.005380451679229736","0.005380451679229736","0","0","0","0","0","0","0.5139496326446533","0.5139496326446533","0.5139496326446533","0.741554319858551","0.741554319858551","0.741554319858551"
"0.5494505494505495","1029","1029","1029","0.4879416525363922","0.4879416525363922","0.4879416525363922","0.3520820736885071","0.3520820736885071","0.3520820736885071","0.21018975973129272","0.21018975973129272","0.21018975973129272","0.6387020349502563","0.6387020349502563","0.6387020349502563","0.8537889719009399","0.8537889719009399","0.8537889719009399","1029","1029","1029","0.28614115715026855","0.28614115715026855","0.28614115715026855","0.20145025849342346","0.20145025849342346","0.20145025849342346","0.12649661302566528","0.12649661302566528","0.12649661302566528","0.40715551376342773","0.40715551376342773","0.40715551376342773","0.6357336044311523","0.6357336044311523","0.6357336044311523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5496392992098935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226","226","226","0.8443285226821899","0.8443285226821899","0.8443285226821899","0.000005935055469308281","0.000005935055469308281","0.000005935055469308281","0","0","0","0.9986791610717773","0.9986791610717773","0.9986791610717773","0.9999841451644897","0.9999841451644897","0.9999841451644897","224","224","224","0.00706171989440918","0.00706171989440918","0.00706171989440918","0","0","0","0","0","0","0.4932621121406555","0.4932621121406555","0.4932621121406555","0.7560398578643799","0.7560398578643799","0.7560398578643799"
"0.5623069001029866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","300","300","0.5845913290977478","0.5845913290977478","0.5845913290977478","0.22499549388885498","0.22499549388885498","0.22499549388885498","0.06765460968017578","0.06765460968017578","0.06765460968017578","0.8865271806716919","0.8865271806716919","0.8865271806716919","0.9838871359825134","0.9838871359825134","0.9838871359825134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5623792970258787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","300","300","0.5961102247238159","0.5961102247238159","0.5961102247238159","0.04349976405501366","0.04349976405501366","0.04349976405501366","0","0","0","0.9631991982460022","0.9631991982460022","0.9631991982460022","0.9981048703193665","0.9981048703193665","0.9981048703193665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.5668155273102027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233","233","233","0.7287150621414185","0.7287150621414185","0.7287150621414185","5.960464477539062e-7","5.960464477539062e-7","5.960464477539062e-7","0","0","0","0.9985176920890808","0.9985176920890808","0.9985176920890808","0.9999783635139465","0.9999783635139465","0.9999783635139465","231","231","231","0.0034042000770568848","0.0034042000770568848","0.0034042000770568848","0","0","0","0","0","0","0.4913094639778137","0.4913094639778137","0.4913094639778137","0.7295711636543274","0.7295711636543274","0.7295711636543274"
"0.5839917554105118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240","240","240","0.8711345791816711","0.8711345791816711","0.8711345791816711","0.0000073909759521484375","0.0000073909759521484375","0.0000073909759521484375","0","0","0","0.9985185861587524","0.9985185861587524","0.9985185861587524","0.9999604225158691","0.9999604225158691","0.9999604225158691","238","238","238","0.008744657039642334","0.008744657039642334","0.008744657039642334","0","0","0","0","0","0","0.49425455927848816","0.49425455927848816","0.49425455927848816","0.7126307487487793","0.7126307487487793","0.7126307487487793"
"0.601167983510821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247","247","247","0.7662026882171631","0.7662026882171631","0.7662026882171631","0.000001545160102978116","0.000001545160102978116","0.000001545160102978116","0","0","0","0.9985721111297607","0.9985721111297607","0.9985721111297607","0.9999483227729797","0.9999483227729797","0.9999483227729797","245","245","245","0.004939609672874212","0.004939609672874212","0.004939609672874212","0","0","0","0","0","0","0.4790363609790802","0.4790363609790802","0.4790363609790802","0.67449951171875","0.67449951171875","0.67449951171875"
"0.6024716786817713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321","321","321","0.5597172975540161","0.5597172975540161","0.5597172975540161","0.23715361952781677","0.23715361952781677","0.23715361952781677","0.0549924373626709","0.0549924373626709","0.0549924373626709","0.8767721652984619","0.8767721652984619","0.8767721652984619","0.9896792769432068","0.9896792769432068","0.9896792769432068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6025492468134415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321","321","321","0.6400704979896545","0.6400704979896545","0.6400704979896545","0.033678293228149414","0.033678293228149414","0.033678293228149414","0","0","0","0.9571455121040344","0.9571455121040344","0.9571455121040344","0.9985581636428833","0.9985581636428833","0.9985581636428833","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6043956043956044","1132","1132","1132","0.4846455156803131","0.4846455156803131","0.4846455156803131","0.34685784578323364","0.34685784578323364","0.34685784578323364","0.1803274154663086","0.1803274154663086","0.1803274154663086","0.6346297264099121","0.6346297264099121","0.6346297264099121","0.8637227416038513","0.8637227416038513","0.8637227416038513","1132","1132","1132","0.27955275774002075","0.27955275774002075","0.27955275774002075","0.19694069027900696","0.19694069027900696","0.19694069027900696","0.1106765866279602","0.1106765866279602","0.1106765866279602","0.39918190240859985","0.39918190240859985","0.39918190240859985","0.6520883440971375","0.6520883440971375","0.6520883440971375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6183442116111302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","254","0.8748170733451843","0.8748170733451843","0.8748170733451843","0.000007331371307373047","0.000007331371307373047","0.000007331371307373047","0","0","0","0.9984878301620483","0.9984878301620483","0.9984878301620483","0.9999523162841797","0.9999523162841797","0.9999523162841797","252","252","252","0.009487688541412354","0.009487688541412354","0.009487688541412354","0","0","0","0","0","0","0.48658987879753113","0.48658987879753113","0.48658987879753113","0.7307963371276855","0.7307963371276855","0.7307963371276855"
"0.6355204397114393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261","261","261","0.7031860947608948","0.7031860947608948","0.7031860947608948","0.0000010572595101621118","0.0000010572595101621118","0.0000010572595101621118","0","0","0","0.9980782270431519","0.9980782270431519","0.9980782270431519","0.9999048709869385","0.9999048709869385","0.9999048709869385","259","259","259","0.004427790641784668","0.004427790641784668","0.004427790641784668","0","0","0","0","0","0","0.4637712836265564","0.4637712836265564","0.4637712836265564","0.6632978916168213","0.6632978916168213","0.6632978916168213"
"0.6426364572605562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343","343","343","0.5352857112884521","0.5352857112884521","0.5352857112884521","0.22775402665138245","0.22775402665138245","0.22775402665138245","0.04402267932891846","0.04402267932891846","0.04402267932891846","0.885168194770813","0.885168194770813","0.885168194770813","0.9888191819190979","0.9888191819190979","0.9888191819190979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6427191966010043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343","343","343","0.6092988848686218","0.6092988848686218","0.6092988848686218","0.008260788396000862","0.008260788396000862","0.008260788396000862","0","0","0","0.9472693204879761","0.9472693204879761","0.9472693204879761","0.9958869218826294","0.9958869218826294","0.9958869218826294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6526966678117485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268","268","268","0.7256802320480347","0.7256802320480347","0.7256802320480347","0.0000016093254089355469","0.0000016093254089355469","0.0000016093254089355469","0","0","0","0.9979984760284424","0.9979984760284424","0.9979984760284424","0.9999168515205383","0.9999168515205383","0.9999168515205383","266","266","266","0.005532622337341309","0.005532622337341309","0.005532622337341309","0","0","0","0","0","0","0.4631870985031128","0.4631870985031128","0.4631870985031128","0.7068254947662354","0.7068254947662354","0.7068254947662354"
"0.6593406593406593","1235","1235","1235","0.4726497530937195","0.4726497530937195","0.4726497530937195","0.33547496795654297","0.33547496795654297","0.33547496795654297","0.18974554538726807","0.18974554538726807","0.18974554538726807","0.6253402829170227","0.6253402829170227","0.6253402829170227","0.8624477982521057","0.8624477982521057","0.8624477982521057","1235","1235","1235","0.27809420228004456","0.27809420228004456","0.27809420228004456","0.195334792137146","0.195334792137146","0.195334792137146","0.11782652139663696","0.11782652139663696","0.11782652139663696","0.39560407400131226","0.39560407400131226","0.39560407400131226","0.6532196998596191","0.6532196998596191","0.6532196998596191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6698728959120577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","0.7715670466423035","0.7715670466423035","0.7715670466423035","0.000003635883331298828","0.000003635883331298828","0.000003635883331298828","0","0","0","0.9975764155387878","0.9975764155387878","0.9975764155387878","0.9999078512191772","0.9999078512191772","0.9999078512191772","273","273","273","0.0061013102531433105","0.0061013102531433105","0.0061013102531433105","0","0","0","0","0","0","0.4555833339691162","0.4555833339691162","0.4555833339691162","0.7101608514785767","0.7101608514785767","0.7101608514785767"
"0.6828012358393409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364","364","364","0.5272375345230103","0.5272375345230103","0.5272375345230103","0.22045427560806274","0.22045427560806274","0.22045427560806274","0.04498535394668579","0.04498535394668579","0.04498535394668579","0.8673765659332275","0.8673765659332275","0.8673765659332275","0.9671963453292847","0.9671963453292847","0.9671963453292847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.682889146388567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364","364","364","0.5550916194915771","0.5550916194915771","0.5550916194915771","0.012783100828528404","0.012783100828528404","0.012783100828528404","0","0","0","0.9443212747573853","0.9443212747573853","0.9443212747573853","0.9965391159057617","0.9965391159057617","0.9965391159057617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.6870491240123668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282","282","282","0.7933019399642944","0.7933019399642944","0.7933019399642944","0.000008702278137207031","0.000008702278137207031","0.000008702278137207031","0","0","0","0.9975924491882324","0.9975924491882324","0.9975924491882324","0.9999558329582214","0.9999558329582214","0.9999558329582214","280","280","280","0.00801914930343628","0.00801914930343628","0.00801914930343628","0","0","0","0","0","0","0.46464306116104126","0.46464306116104126","0.46464306116104126","0.7097315788269043","0.7097315788269043","0.7097315788269043"
"0.704225352112676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289","289","289","0.6006786227226257","0.6006786227226257","0.6006786227226257","0.0000016689300537109375","0.0000016689300537109375","0.0000016689300537109375","0","0","0","0.9969972372055054","0.9969972372055054","0.9969972372055054","0.9998577237129211","0.9998577237129211","0.9998577237129211","287","287","287","0.003722250461578369","0.003722250461578369","0.003722250461578369","0","0","0","0","0","0","0.4366014003753662","0.4366014003753662","0.4366014003753662","0.6344717144966125","0.6344717144966125","0.6344717144966125"
"0.7142857142857143","1338","1338","1338","0.4680447578430176","0.4680447578430176","0.4680447578430176","0.32897770404815674","0.32897770404815674","0.32897770404815674","0.16127991676330566","0.16127991676330566","0.16127991676330566","0.621309220790863","0.621309220790863","0.621309220790863","0.8422694802284241","0.8422694802284241","0.8422694802284241","1338","1338","1338","0.2737208604812622","0.2737208604812622","0.2737208604812622","0.1853710412979126","0.1853710412979126","0.1853710412979126","0.10174751281738281","0.10174751281738281","0.10174751281738281","0.39383453130722046","0.39383453130722046","0.39383453130722046","0.6446680426597595","0.6446680426597595","0.6446680426597595","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7214015802129853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296","296","296","0.5782109498977661","0.5782109498977661","0.5782109498977661","7.152557373046875e-7","7.152557373046875e-7","7.152557373046875e-7","0","0","0","0.9967975616455078","0.9967975616455078","0.9967975616455078","0.9999191164970398","0.9999191164970398","0.9999191164970398","294","294","294","0.0031577348709106445","0.0031577348709106445","0.0031577348709106445","0","0","0","0","0","0","0.4332451820373535","0.4332451820373535","0.4332451820373535","0.6476958394050598","0.6476958394050598","0.6476958394050598"
"0.7229660144181257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386","386","386","0.5256041288375854","0.5256041288375854","0.5256041288375854","0.19302311539649963","0.19302311539649963","0.19302311539649963","0.06492525339126587","0.06492525339126587","0.06492525339126587","0.8699578046798706","0.8699578046798706","0.8699578046798706","0.9902528524398804","0.9902528524398804","0.9902528524398804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7230590961761297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386","386","386","0.6020790338516235","0.6020790338516235","0.6020790338516235","0.02996578812599182","0.02996578812599182","0.02996578812599182","0","0","0","0.9533870220184326","0.9533870220184326","0.9533870220184326","0.9956678748130798","0.9956678748130798","0.9956678748130798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7385778083132944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303","303","303","0.6379218101501465","0.6379218101501465","0.6379218101501465","7.006906344031449e-7","7.006906344031449e-7","7.006906344031449e-7","0","0","0","0.9968079328536987","0.9968079328536987","0.9968079328536987","0.9999053478240967","0.9999053478240967","0.9999053478240967","301","301","301","0.004648149013519287","0.004648149013519287","0.004648149013519287","0","0","0","0","0","0","0.42999061942100525","0.42999061942100525","0.42999061942100525","0.6846755743026733","0.6846755743026733","0.6846755743026733"
"0.7557540364136036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","310","310","310","0.42829376459121704","0.42829376459121704","0.42829376459121704","1.1920928955078125e-7","1.1920928955078125e-7","1.1920928955078125e-7","0","0","0","0.9960241913795471","0.9960241913795471","0.9960241913795471","0.9999027848243713","0.9999027848243713","0.9999027848243713","308","308","308","0.002164185047149658","0.002164185047149658","0.002164185047149658","0","0","0","0","0","0","0.4203864336013794","0.4203864336013794","0.4203864336013794","0.6424657702445984","0.6424657702445984","0.6424657702445984"
"0.7631307929969104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407","407","407","0.5215132832527161","0.5215132832527161","0.5215132832527161","0.22157636284828186","0.22157636284828186","0.22157636284828186","0.050530850887298584","0.050530850887298584","0.050530850887298584","0.8900527954101562","0.8900527954101562","0.8900527954101562","0.9835551977157593","0.9835551977157593","0.9835551977157593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0.7632290459636926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407","407","407","0.5640021562576294","0.5640021562576294","0.5640021562576294","0.0329974964261055","0.0329974964261055","0.0329974964261055","0.00006818771362304688","0.00006818771362304688","0.00006818771362304688","0.9544810652732849","0.9544810652732849","0.9544810652732849","0.9978456497192383","0.9978456497192383","0.9978456497192383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
