"train/epoch","confused-sweep-23 - _step","confused-sweep-23 - _step__MIN","confused-sweep-23 - _step__MAX","confused-sweep-23 - eval/prefs/uncertainty_mean","confused-sweep-23 - eval/prefs/uncertainty_mean__MIN","confused-sweep-23 - eval/prefs/uncertainty_mean__MAX","polished-sweep-14 - _step","polished-sweep-14 - _step__MIN","polished-sweep-14 - _step__MAX","polished-sweep-14 - eval/prefs/uncertainty_mean","polished-sweep-14 - eval/prefs/uncertainty_mean__MIN","polished-sweep-14 - eval/prefs/uncertainty_mean__MAX","20250525-165710-unequaled-lark-148 - _step","20250525-165710-unequaled-lark-148 - _step__MIN","20250525-165710-unequaled-lark-148 - _step__MAX","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_mean","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_mean__MIN","20250525-165710-unequaled-lark-148 - eval/prefs/uncertainty_mean__MAX","20250525-165417-intelligent-colt-835 - _step","20250525-165417-intelligent-colt-835 - _step__MIN","20250525-165417-intelligent-colt-835 - _step__MAX","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_mean","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_mean__MIN","20250525-165417-intelligent-colt-835 - eval/prefs/uncertainty_mean__MAX","stellar-cherry-61 - _step","stellar-cherry-61 - _step__MIN","stellar-cherry-61 - _step__MAX","stellar-cherry-61 - eval/prefs/uncertainty_mean","stellar-cherry-61 - eval/prefs/uncertainty_mean__MIN","stellar-cherry-61 - eval/prefs/uncertainty_mean__MAX","morning-violet-3 - _step","morning-violet-3 - _step__MIN","morning-violet-3 - _step__MAX","morning-violet-3 - eval/prefs/uncertainty_mean","morning-violet-3 - eval/prefs/uncertainty_mean__MIN","morning-violet-3 - eval/prefs/uncertainty_mean__MAX"
"1.0844490216271885","","","","","","","","","","","","","579","579","579","0.5304079651832581","0.5304079651832581","0.5304079651832581","","","","","","","","","","","","","","","","","",""
"1.084459894425132","","","","","","","","","","","","","","","","","","","579","579","579","0.4558960199356079","0.4558960199356079","0.4558960199356079","","","","","","","","","","","",""
"1.098901098901099","2059","2059","2059","0.4359268546104431","0.4359268546104431","0.4359268546104431","2059","2059","2059","0.2630684971809387","0.2630684971809387","0.2630684971809387","","","","","","","","","","","","","","","","","","","","","","","",""
"1.099278598419787","","","","","","","","","","","","","","","","","","","","","","","","","450","450","450","0.4528502821922302","0.4528502821922302","0.4528502821922302","448","448","448","0.09024021774530411","0.09024021774530411","0.09024021774530411"
"1.1164548265200962","","","","","","","","","","","","","","","","","","","","","","","","","457","457","457","0.4178007245063782","0.4178007245063782","0.4178007245063782","455","455","455","0.083210788667202","0.083210788667202","0.083210788667202"
"1.1246138002059731","","","","","","","","","","","","","601","601","601","0.5082020163536072","0.5082020163536072","0.5082020163536072","","","","","","","","","","","","","","","","","",""
"1.1246298442126947","","","","","","","","","","","","","","","","","","","601","601","601","0.4097799062728882","0.4097799062728882","0.4097799062728882","","","","","","","","","","","",""
"1.1336310546204054","","","","","","","","","","","","","","","","","","","","","","","","","464","464","464","0.4256337881088257","0.4256337881088257","0.4256337881088257","462","462","462","0.08027774840593338","0.08027774840593338","0.08027774840593338"
"1.1508072827207145","","","","","","","","","","","","","","","","","","","","","","","","","471","471","471","0.4314790368080139","0.4314790368080139","0.4314790368080139","469","469","469","0.08289368450641632","0.08289368450641632","0.08289368450641632"
"1.1538461538461537","2162","2162","2162","0.43049612641334534","0.43049612641334534","0.43049612641334534","2162","2162","2162","0.26144006848335266","0.26144006848335266","0.26144006848335266","","","","","","","","","","","","","","","","","","","","","","","",""
"1.164778578784758","","","","","","","","","","","","","622","622","622","0.5317625999450684","0.5317625999450684","0.5317625999450684","","","","","","","","","","","","","","","","","",""
"1.1647997940002575","","","","","","","","","","","","","","","","","","","622","622","622","0.4134431481361389","0.4134431481361389","0.4134431481361389","","","","","","","","","","","",""
"1.1679835108210237","","","","","","","","","","","","","","","","","","","","","","","","","478","478","478","0.44114193320274353","0.44114193320274353","0.44114193320274353","476","476","476","0.08899743109941483","0.08899743109941483","0.08899743109941483"
"1.1851597389213329","","","","","","","","","","","","","","","","","","","","","","","","","485","485","485","0.42919549345970154","0.42919549345970154","0.42919549345970154","483","483","483","0.08374100923538208","0.08374100923538208","0.08374100923538208"
"1.202335967021642","","","","","","","","","","","","","","","","","","","","","","","","","492","492","492","0.42034512758255005","0.42034512758255005","0.42034512758255005","490","490","490","0.08143642544746399","0.08143642544746399","0.08143642544746399"
"1.2049433573635429","","","","","","","","","","","","","644","644","644","0.5074173212051392","0.5074173212051392","0.5074173212051392","","","","","","","","","","","","","","","","","",""
"1.2049697437878202","","","","","","","","","","","","","","","","","","","644","644","644","0.4105987846851349","0.4105987846851349","0.4105987846851349","","","","","","","","","","","",""
"1.2087912087912087","2265","2265","2265","0.4258350133895874","0.4258350133895874","0.4258350133895874","2265","2265","2265","0.2570347785949707","0.2570347785949707","0.2570347785949707","","","","","","","","","","","","","","","","","","","","","","","",""
"1.2195121951219512","","","","","","","","","","","","","","","","","","","","","","","","","499","499","499","0.4307655990123749","0.4307655990123749","0.4307655990123749","497","497","497","0.08469461649656296","0.08469461649656296","0.08469461649656296"
"1.2366884232222604","","","","","","","","","","","","","","","","","","","","","","","","","506","506","506","0.42585617303848267","0.42585617303848267","0.42585617303848267","504","504","504","0.08444935083389282","0.08444935083389282","0.08444935083389282"
"1.2451081359423275","","","","","","","","","","","","","665","665","665","0.4951852560043335","0.4951852560043335","0.4951852560043335","","","","","","","","","","","","","","","","","",""
"1.2451396935753831","","","","","","","","","","","","","","","","","","","665","665","665","0.39189624786376953","0.39189624786376953","0.39189624786376953","","","","","","","","","","","",""
"1.2538646513225695","","","","","","","","","","","","","","","","","","","","","","","","","513","513","513","0.43305471539497375","0.43305471539497375","0.43305471539497375","511","511","511","0.08552704006433487","0.08552704006433487","0.08552704006433487"
"1.2637362637362637","2368","2368","2368","0.42325252294540405","0.42325252294540405","0.42325252294540405","2368","2368","2368","0.2545526623725891","0.2545526623725891","0.2545526623725891","","","","","","","","","","","","","","","","","","","","","","","",""
"1.2710408794228787","","","","","","","","","","","","","","","","","","","","","","","","","520","520","520","0.4334510564804077","0.4334510564804077","0.4334510564804077","518","518","518","0.08770763128995895","0.08770763128995895","0.08770763128995895"
"1.2852729145211121","","","","","","","","","","","","","687","687","687","0.5068687796592712","0.5068687796592712","0.5068687796592712","","","","","","","","","","","","","","","","","",""
"1.2853096433629458","","","","","","","","","","","","","","","","","","","687","687","687","0.4371092915534973","0.4371092915534973","0.4371092915534973","","","","","","","","","","","",""
"1.2882171075231879","","","","","","","","","","","","","","","","","","","","","","","","","527","527","527","0.4286157488822937","0.4286157488822937","0.4286157488822937","525","525","525","0.08310643583536148","0.08310643583536148","0.08310643583536148"
"1.305393335623497","","","","","","","","","","","","","","","","","","","","","","","","","534","534","534","0.422921359539032","0.422921359539032","0.422921359539032","532","532","532","0.08195673674345016","0.08195673674345016","0.08195673674345016"
"1.3186813186813187","2471","2471","2471","0.41718822717666626","0.41718822717666626","0.41718822717666626","2471","2471","2471","0.2515605688095093","0.2515605688095093","0.2515605688095093","","","","","","","","","","","","","","","","","","","","","","","",""
"1.3225695637238062","","","","","","","","","","","","","","","","","","","","","","","","","541","541","541","0.40503209829330444","0.40503209829330444","0.40503209829330444","539","539","539","0.07880642265081406","0.07880642265081406","0.07880642265081406"
"1.325437693099897","","","","","","","","","","","","","708","708","708","0.5188965797424316","0.5188965797424316","0.5188965797424316","","","","","","","","","","","","","","","","","",""
"1.3254795931505086","","","","","","","","","","","","","","","","","","","708","708","708","0.4244571626186371","0.4244571626186371","0.4244571626186371","","","","","","","","","","","",""
"1.3397457918241154","","","","","","","","","","","","","","","","","","","","","","","","","548","548","548","0.39926886558532715","0.39926886558532715","0.39926886558532715","546","546","546","0.0791098028421402","0.0791098028421402","0.0791098028421402"
"1.3569220199244245","","","","","","","","","","","","","","","","","","","","","","","","","555","555","555","0.40601882338523865","0.40601882338523865","0.40601882338523865","553","553","553","0.07931793481111526","0.07931793481111526","0.07931793481111526"
"1.3656024716786819","","","","","","","","","","","","","730","730","730","0.49895358085632324","0.49895358085632324","0.49895358085632324","","","","","","","","","","","","","","","","","",""
"1.3656495429380713","","","","","","","","","","","","","","","","","","","730","730","730","0.4071671664714813","0.4071671664714813","0.4071671664714813","","","","","","","","","","","",""
"1.3736263736263736","2574","2574","2574","0.4164777994155884","0.4164777994155884","0.4164777994155884","2574","2574","2574","0.25206196308135986","0.25206196308135986","0.25206196308135986","","","","","","","","","","","","","","","","","","","","","","","",""
"1.3740982480247337","","","","","","","","","","","","","","","","","","","","","","","","","562","562","562","0.38414913415908813","0.38414913415908813","0.38414913415908813","560","560","560","0.07640690356492996","0.07640690356492996","0.07640690356492996"
"1.391274476125043","","","","","","","","","","","","","","","","","","","","","","","","","569","569","569","0.39178267121315","0.39178267121315","0.39178267121315","567","567","567","0.0776604488492012","0.0776604488492012","0.0776604488492012"
"1.4057672502574665","","","","","","","","","","","","","751","751","751","0.4827008843421936","0.4827008843421936","0.4827008843421936","","","","","","","","","","","","","","","","","",""
"1.4058194927256342","","","","","","","","","","","","","","","","","","","751","751","751","0.40136614441871643","0.40136614441871643","0.40136614441871643","","","","","","","","","","","",""
"1.408450704225352","","","","","","","","","","","","","","","","","","","","","","","","","576","576","576","0.3950516879558563","0.3950516879558563","0.3950516879558563","574","574","574","0.07581593096256256","0.07581593096256256","0.07581593096256256"
"1.4256269323256614","","","","","","","","","","","","","","","","","","","","","","","","","583","583","583","0.38424986600875854","0.38424986600875854","0.38424986600875854","581","581","581","0.07575461268424988","0.07575461268424988","0.07575461268424988"
"1.4285714285714286","2677","2677","2677","0.4124872386455536","0.4124872386455536","0.4124872386455536","2677","2677","2677","0.24989786744117737","0.24989786744117737","0.24989786744117737","","","","","","","","","","","","","","","","","","","","","","","",""
"1.4428031604259703","","","","","","","","","","","","","","","","","","","","","","","","","590","590","590","0.3948633372783661","0.3948633372783661","0.3948633372783661","588","588","588","0.07546041905879974","0.07546041905879974","0.07546041905879974"
"1.4459320288362512","","","","","","","","","","","","","773","773","773","0.4923182725906372","0.4923182725906372","0.4923182725906372","","","","","","","","","","","","","","","","","",""
"1.4459894425131967","","","","","","","","","","","","","","","","","","","773","773","773","0.41563430428504944","0.41563430428504944","0.41563430428504944","","","","","","","","","","","",""
"1.4599793885262797","","","","","","","","","","","","","","","","","","","","","","","","","597","597","597","0.3879625201225281","0.3879625201225281","0.3879625201225281","595","595","595","0.07406885176897049","0.07406885176897049","0.07406885176897049"
"1.4771556166265887","","","","","","","","","","","","","","","","","","","","","","","","","604","604","604","0.39371824264526367","0.39371824264526367","0.39371824264526367","602","602","602","0.07605113834142685","0.07605113834142685","0.07605113834142685"
"1.4835164835164836","2780","2780","2780","0.40878209471702576","0.40878209471702576","0.40878209471702576","2780","2780","2780","0.2485327422618866","0.2485327422618866","0.2485327422618866","","","","","","","","","","","","","","","","","","","","","","","",""
"1.486096807415036","","","","","","","","","","","","","794","794","794","0.4905606806278229","0.4905606806278229","0.4905606806278229","","","","","","","","","","","","","","","","","",""
"1.4861593923007597","","","","","","","","","","","","","","","","","","","794","794","794","0.39835256338119507","0.39835256338119507","0.39835256338119507","","","","","","","","","","","",""
"1.494331844726898","","","","","","","","","","","","","","","","","","","","","","","","","611","611","611","0.38071781396865845","0.38071781396865845","0.38071781396865845","609","609","609","0.07242519408464432","0.07242519408464432","0.07242519408464432"
"1.511508072827207","","","","","","","","","","","","","","","","","","","","","","","","","618","618","618","0.37756943702697754","0.37756943702697754","0.37756943702697754","616","616","616","0.0733119398355484","0.0733119398355484","0.0733119398355484"
"1.526261585993821","","","","","","","","","","","","","816","816","816","0.49280765652656555","0.49280765652656555","0.49280765652656555","","","","","","","","","","","","","","","","","",""
"1.5263293420883224","","","","","","","","","","","","","","","","","","","816","816","816","0.3970020115375519","0.3970020115375519","0.3970020115375519","","","","","","","","","","","",""
"1.5286843009275164","","","","","","","","","","","","","","","","","","","","","","","","","625","625","625","0.3802357614040375","0.3802357614040375","0.3802357614040375","623","623","623","0.0740276575088501","0.0740276575088501","0.0740276575088501"
"1.5384615384615383","2883","2883","2883","0.4092104434967041","0.4092104434967041","0.4092104434967041","2883","2883","2883","0.2457452267408371","0.2457452267408371","0.2457452267408371","","","","","","","","","","","","","","","","","","","","","","","",""
"1.5458605290278253","","","","","","","","","","","","","","","","","","","","","","","","","632","632","632","0.3778003752231598","0.3778003752231598","0.3778003752231598","630","630","630","0.076263427734375","0.076263427734375","0.076263427734375"
"1.5630367571281347","","","","","","","","","","","","","","","","","","","","","","","","","639","639","639","0.3923189640045166","0.3923189640045166","0.3923189640045166","637","637","637","0.07677479088306427","0.07677479088306427","0.07677479088306427"
"1.5664263645726055","","","","","","","","","","","","","837","837","837","0.46767449378967285","0.46767449378967285","0.46767449378967285","","","","","","","","","","","","","","","","","",""
"1.566499291875885","","","","","","","","","","","","","","","","","","","837","837","837","0.41600722074508667","0.41600722074508667","0.41600722074508667","","","","","","","","","","","",""
"1.5802129852284437","","","","","","","","","","","","","","","","","","","","","","","","","646","646","646","0.3894645869731903","0.3894645869731903","0.3894645869731903","644","644","644","0.0749412551522255","0.0749412551522255","0.0749412551522255"
"1.5934065934065935","2986","2986","2986","0.40615397691726685","0.40615397691726685","0.40615397691726685","2986","2986","2986","0.24499553442001343","0.24499553442001343","0.24499553442001343","","","","","","","","","","","","","","","","","","","","","","","",""
"1.597389213328753","","","","","","","","","","","","","","","","","","","","","","","","","653","653","653","0.3942303955554962","0.3942303955554962","0.3942303955554962","651","651","651","0.07272882759571075","0.07272882759571075","0.07272882759571075"
"1.6065911431513902","","","","","","","","","","","","","859","859","859","0.48056474328041077","0.48056474328041077","0.48056474328041077","","","","","","","","","","","","","","","","","",""
"1.606669241663448","","","","","","","","","","","","","","","","","","","859","859","859","0.4294299781322479","0.4294299781322479","0.4294299781322479","","","","","","","","","","","",""
"1.6145654414290622","","","","","","","","","","","","","","","","","","","","","","","","","660","660","660","0.38997700810432434","0.38997700810432434","0.38997700810432434","658","658","658","0.07424728572368622","0.07424728572368622","0.07424728572368622"
"1.6317416695293714","","","","","","","","","","","","","","","","","","","","","","","","","667","667","667","0.39184609055519104","0.39184609055519104","0.39184609055519104","665","665","665","0.07388386875391006","0.07388386875391006","0.07388386875391006"
"1.646755921730175","","","","","","","","","","","","","880","880","880","0.48658090829849243","0.48658090829849243","0.48658090829849243","","","","","","","","","","","","","","","","","",""
"1.6468391914510105","","","","","","","","","","","","","","","","","","","880","880","880","0.40591076016426086","0.40591076016426086","0.40591076016426086","","","","","","","","","","","",""
"1.6483516483516483","3089","3089","3089","0.40430715680122375","0.40430715680122375","0.40430715680122375","3089","3089","3089","0.24205005168914795","0.24205005168914795","0.24205005168914795","","","","","","","","","","","","","","","","","","","","","","","",""
"1.6489178976296806","","","","","","","","","","","","","","","","","","","","","","","","","674","674","674","0.38615214824676514","0.38615214824676514","0.38615214824676514","672","672","672","0.07244415581226349","0.07244415581226349","0.07244415581226349"
"1.6660941257299897","","","","","","","","","","","","","","","","","","","","","","","","","681","681","681","0.38232097029685974","0.38232097029685974","0.38232097029685974","679","679","679","0.0731743797659874","0.0731743797659874","0.0731743797659874"
"1.6832703538302989","","","","","","","","","","","","","","","","","","","","","","","","","688","688","688","0.385414183139801","0.385414183139801","0.385414183139801","686","686","686","0.07229706645011902","0.07229706645011902","0.07229706645011902"
"1.68692070030896","","","","","","","","","","","","","902","902","902","0.4693987965583801","0.4693987965583801","0.4693987965583801","","","","","","","","","","","","","","","","","",""
"1.6870091412385735","","","","","","","","","","","","","","","","","","","902","902","902","0.4011434018611908","0.4011434018611908","0.4011434018611908","","","","","","","","","","","",""
"1.700446581930608","","","","","","","","","","","","","","","","","","","","","","","","","695","695","695","0.3797661364078522","0.3797661364078522","0.3797661364078522","693","693","693","0.07223857939243317","0.07223857939243317","0.07223857939243317"
"1.7032967032967035","3192","3192","3192","0.40039604902267456","0.40039604902267456","0.40039604902267456","3192","3192","3192","0.24215032160282135","0.24215032160282135","0.24215032160282135","","","","","","","","","","","","","","","","","","","","","","","",""
"1.7176228100309172","","","","","","","","","","","","","","","","","","","","","","","","","702","702","702","0.3739178478717804","0.3739178478717804","0.3739178478717804","700","700","700","0.07065262645483017","0.07065262645483017","0.07065262645483017"
"1.7270854788877446","","","","","","","","","","","","","923","923","923","0.4825994670391083","0.4825994670391083","0.4825994670391083","","","","","","","","","","","","","","","","","",""
"1.7271790910261362","","","","","","","","","","","","","","","","","","","923","923","923","0.41164395213127136","0.41164395213127136","0.41164395213127136","","","","","","","","","","","",""
"1.7347990381312264","","","","","","","","","","","","","","","","","","","","","","","","","709","709","709","0.36510565876960754","0.36510565876960754","0.36510565876960754","707","707","707","0.06756234914064407","0.06756234914064407","0.06756234914064407"
"1.7519752662315355","","","","","","","","","","","","","","","","","","","","","","","","","716","716","716","0.36415690183639526","0.36415690183639526","0.36415690183639526","714","714","714","0.06752858310937881","0.06752858310937881","0.06752858310937881"
"1.7582417582417582","3295","3295","3295","0.3973493278026581","0.3973493278026581","0.3973493278026581","3295","3295","3295","0.23997505009174347","0.23997505009174347","0.23997505009174347","","","","","","","","","","","","","","","","","","","","","","","",""
"1.7672502574665292","","","","","","","","","","","","","945","945","945","0.482266366481781","0.482266366481781","0.482266366481781","","","","","","","","","","","","","","","","","",""
"1.767349040813699","","","","","","","","","","","","","","","","","","","945","945","945","0.42936182022094727","0.42936182022094727","0.42936182022094727","","","","","","","","","","","",""
"1.7691514943318447","","","","","","","","","","","","","","","","","","","","","","","","","723","723","723","0.3644556701183319","0.3644556701183319","0.3644556701183319","721","721","721","0.06905514001846313","0.06905514001846313","0.06905514001846313"
"1.7863277224321539","","","","","","","","","","","","","","","","","","","","","","","","","730","730","730","0.36281993985176086","0.36281993985176086","0.36281993985176086","728","728","728","0.06946810334920883","0.06946810334920883","0.06946810334920883"
"1.803503950532463","","","","","","","","","","","","","","","","","","","","","","","","","737","737","737","0.36287054419517517","0.36287054419517517","0.36287054419517517","735","735","735","0.06954558938741684","0.06954558938741684","0.06954558938741684"
"1.807415036045314","","","","","","","","","","","","","966","966","966","0.47923779487609863","0.47923779487609863","0.47923779487609863","","","","","","","","","","","","","","","","","",""
"1.8075189906012619","","","","","","","","","","","","","","","","","","","966","966","966","0.4001770615577698","0.4001770615577698","0.4001770615577698","","","","","","","","","","","",""
"1.8131868131868132","3398","3398","3398","0.39508622884750366","0.39508622884750366","0.39508622884750366","3398","3398","3398","0.23698276281356812","0.23698276281356812","0.23698276281356812","","","","","","","","","","","","","","","","","","","","","","","",""
"1.8206801786327722","","","","","","","","","","","","","","","","","","","","","","","","","744","744","744","0.3618597090244293","0.3618597090244293","0.3618597090244293","742","742","742","0.06756199896335602","0.06756199896335602","0.06756199896335602"
"1.8378564067330814","","","","","","","","","","","","","","","","","","","","","","","","","751","751","751","0.35666683316230774","0.35666683316230774","0.35666683316230774","749","749","749","0.06614969670772552","0.06614969670772552","0.06614969670772552"
"1.847579814624099","","","","","","","","","","","","","988","988","988","0.4913259744644165","0.4913259744644165","0.4913259744644165","","","","","","","","","","","","","","","","","",""
"1.8476889403888244","","","","","","","","","","","","","","","","","","","988","988","988","0.41304445266723633","0.41304445266723633","0.41304445266723633","","","","","","","","","","","",""
"1.8550326348333905","","","","","","","","","","","","","","","","","","","","","","","","","758","758","758","0.3533819317817688","0.3533819317817688","0.3533819317817688","756","756","756","0.06527652591466904","0.06527652591466904","0.06527652591466904"
"1.8681318681318682","3501","3501","3501","0.3937810957431793","0.3937810957431793","0.3937810957431793","3501","3501","3501","0.2363767921924591","0.2363767921924591","0.2363767921924591","","","","","","","","","","","","","","","","","","","","","","","",""
"1.8722088629336997","","","","","","","","","","","","","","","","","","","","","","","","","765","765","765","0.3544744551181793","0.3544744551181793","0.3544744551181793","763","763","763","0.06537667661905289","0.06537667661905289","0.06537667661905289"
"1.8877445932028838","","","","","","","","","","","","","1009","1009","1009","0.4473404288291931","0.4473404288291931","0.4473404288291931","","","","","","","","","","","","","","","","","",""
"1.8878588901763873","","","","","","","","","","","","","","","","","","","1009","1009","1009","0.4149628281593323","0.4149628281593323","0.4149628281593323","","","","","","","","","","","",""
"1.889385091034009","","","","","","","","","","","","","","","","","","","","","","","","","772","772","772","0.35264360904693604","0.35264360904693604","0.35264360904693604","770","770","770","0.06510258466005325","0.06510258466005325","0.06510258466005325"
"1.906561319134318","","","","","","","","","","","","","","","","","","","","","","","","","779","779","779","0.3526567816734314","0.3526567816734314","0.3526567816734314","777","777","777","0.06529340893030167","0.06529340893030167","0.06529340893030167"
"1.9230769230769231","3604","3604","3604","0.3899599313735962","0.3899599313735962","0.3899599313735962","3604","3604","3604","0.23477959632873535","0.23477959632873535","0.23477959632873535","","","","","","","","","","","","","","","","","","","","","","","",""
"1.9237375472346274","","","","","","","","","","","","","","","","","","","","","","","","","786","786","786","0.3535352945327759","0.3535352945327759","0.3535352945327759","784","784","784","0.0657278448343277","0.0657278448343277","0.0657278448343277"
"1.9279093717816684","","","","","","","","","","","","","1031","1031","1031","0.46006107330322266","0.46006107330322266","0.46006107330322266","","","","","","","","","","","","","","","","","",""
"1.92802883996395","","","","","","","","","","","","","","","","","","","1031","1031","1031","0.39789220690727234","0.39789220690727234","0.39789220690727234","","","","","","","","","","","",""
"1.9409137753349364","","","","","","","","","","","","","","","","","","","","","","","","","793","793","793","0.3516353964805603","0.3516353964805603","0.3516353964805603","791","791","791","0.06554881483316422","0.06554881483316422","0.06554881483316422"
"1.9580900034352458","","","","","","","","","","","","","","","","","","","","","","","","","800","800","800","0.34936732053756714","0.34936732053756714","0.34936732053756714","798","798","798","0.06513381004333496","0.06513381004333496","0.06513381004333496"
"1.968074150360453","","","","","","","","","","","","","1052","1052","1052","0.4556978940963745","0.4556978940963745","0.4556978940963745","","","","","","","","","","","","","","","","","",""
"1.9681987897515127","","","","","","","","","","","","","","","","","","","1052","1052","1052","0.40253013372421265","0.40253013372421265","0.40253013372421265","","","","","","","","","","","",""
"1.9752662315355547","","","","","","","","","","","","","","","","","","","","","","","","","807","807","807","0.3487347662448883","0.3487347662448883","0.3487347662448883","805","805","805","0.065018430352211","0.065018430352211","0.065018430352211"
"1.978021978021978","3707","3707","3707","0.38931161165237427","0.38931161165237427","0.38931161165237427","3707","3707","3707","0.2350691258907318","0.2350691258907318","0.2350691258907318","","","","","","","","","","","","","","","","","","","","","","","",""
"1.992442459635864","","","","","","","","","","","","","","","","","","","","","","","","","814","814","814","0.34785550832748413","0.34785550832748413","0.34785550832748413","812","812","812","0.06477875262498856","0.06477875262498856","0.06477875262498856"
